Timestamp,FirstLanguage,MainLanguage,NowLanguage,NowLanguages2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgrammingYears,ExperienceInLanguageYears,AgeYears,InUA,InPrev
1/8/2020 10:28:49,Pascal/Delphi,Так,JavaScript,,,JavaScript,,Так,TypeScript,Онлайн-курси,1,1,24,Так,Ні
1/8/2020 10:28:51,С#,Так,Ruby,,JavaScript,Ruby,Ruby,Так,JavaScript,Книги та документацію,2,2,29,Ні,Так
1/8/2020 10:28:54,Basic,Ні,,"Python, C++, C","Go, Clojure",Rust,"Python, Go, C",Так,Rust,Книги та документацію,15,15,37,Так,Ні
1/8/2020 10:28:54,Pascal/Delphi,Так,TypeScript,,JavaScript,TypeScript,TypeScript,Ні,,Онлайн-курси,2,2,22,Так,Не пам'ятаю
1/8/2020 10:28:54,Java,Ні,,"Java, JavaScript, C#, Python, C++, PL-SQL","C#, Ruby",C++,"Java, C#, C++",Так,PHP,Книги та документацію,3,2,21,Так,Ні
1/8/2020 10:28:55,Pascal/Delphi,Так,Python,,"Python, Unix Shell",Python,,Ні,,Онлайн-курси,,,,Так,Ні
1/8/2020 10:28:56,Pascal/Delphi,Так,Java,,"JavaScript, Unix Shell",Java,"Java, JavaScript, C#, PHP",Так,Kotlin,Книги та документацію,3,3,25,Так,Не пам'ятаю
1/8/2020 10:28:57,C++,Так,C++,,"Python, Unix Shell, C",C++,"C#, C++, C",Ні,,,1,1,19,Так,Ні
1/8/2020 10:28:58,Pascal/Delphi,Так,JavaScript,,,JavaScript,JavaScript,Ні,,Книги та документацію,3,3,25,Так,Не пам'ятаю
1/8/2020 10:29:00,Ruby,Так,JavaScript,,PHP,JavaScript,"JavaScript, PHP",Ні,Swift,Книги та документацію,1,2,24,Так,Не пам'ятаю
1/8/2020 10:29:01,Basic,Так,C++,,C++,C++,"Python, C++",Так,Haskell,Офлайн-курси,8,8,41,Так,Так
1/8/2020 10:29:03,JavaScript,Так,JavaScript,,JavaScript,TypeScript,TypeScript,Ні,,,5,5,26,Так,Не пам'ятаю
1/8/2020 10:29:06,Pascal/Delphi,Так,C#,,JavaScript,C#,"JavaScript, C#, TypeScript, T-SQL",Так,F#,Офлайн-курси,3,3,23,Так,Так
1/8/2020 10:29:08,Basic,Так,C++,,"Python, Unix Shell, C#, C, Rust",Rust,"Python, C++, Rust",Так,Rust,Книги та документацію,18,23,41,Ні,Не пам'ятаю
1/8/2020 10:29:08,Pascal/Delphi,Так,Kotlin,,"JavaScript, Java",Kotlin,"Java, Kotlin",Ні,,Книги та документацію,1,1,19,Так,Ні
1/8/2020 10:29:09,JavaScript,Так,JavaScript,,"T-SQL, C#",JavaScript,"JavaScript, C#",Так,C#,Онлайн-курси,1,1,20,Так,Ні
1/8/2020 10:29:10,C,Так,Go,,"JavaScript, Python",Go,,Так,Python,Онлайн-курси,1,2,22,Так,Не пам'ятаю
1/8/2020 10:29:12,JavaScript,Так,TypeScript,,JavaScript,TypeScript,"JavaScript, TypeScript",Так,Python,Книги та документацію,5,4,30,Так,Так
1/8/2020 10:29:13,Pascal/Delphi,Так,C#,,,C#,C#,Так,Python,Онлайн-курси,2,4,20,Так,Ні
1/8/2020 10:29:13,C,Так,PHP,,JavaScript,PHP,"JavaScript, PHP",Так,Python,Книги та документацію,5,5,28,Так,Не пам'ятаю
1/8/2020 10:29:14,Pascal/Delphi,Так,PHP,,"JavaScript, Python",PHP,"PHP, Python",Так,Go,Книги та документацію,12,7,37,Так,Так
1/8/2020 10:29:15,Pascal/Delphi,Так,Python,,C++,Python,"C#, Python, C++",Ні,,Онлайн-курси,2,2,23,Так,Ні
1/8/2020 10:29:18,PHP,Так,C#,,"JavaScript, TypeScript, PHP",C#,C#,Ні,,Онлайн-курси,2,1,33,Так,Ні
1/8/2020 10:29:20,Pascal/Delphi,Так,Go,,"JavaScript, T-SQL, PL-SQL",Go,"Ruby, Go",Ні,,Книги та документацію,2,1,,Так,Так
1/8/2020 10:29:21,Basic,Так,JavaScript,,TypeScript,JavaScript,PHP,Ні,,Книги та документацію,17,5,38,Так,Не пам'ятаю
1/8/2020 10:29:22,Pascal/Delphi,Так,Python,,"JavaScript, Python",Python,Python,Ні,,Книги та документацію,1,1,21,Так,Так
1/8/2020 10:29:23,C,Так,PHP,,JavaScript,TypeScript,"JavaScript, TypeScript",Так,Go,Онлайн-курси,5,5,24,Так,Ні
1/8/2020 10:29:25,C,Так,PHP,,Unix Shell,PHP,"PHP, Python",Так,Go,Онлайн-курси,3,2,32,Так,Ні
1/8/2020 10:29:25,C,Так,C#,,"Python, T-SQL, PL-SQL",C#,,Так,Python,Книги та документацію,1,1,21,Так,Ні
1/8/2020 10:29:25,C++,Так,PHP,,JavaScript,JavaScript,"JavaScript, PHP",Так,JavaScript,Книги та документацію,2,2,22,Так,Так
1/8/2020 10:29:27,Pascal/Delphi,Так,JavaScript,,"Python, C#",JavaScript,"JavaScript, C#",Так,Rust,Книги та документацію,1,3,21,Так,Не пам'ятаю
1/8/2020 10:29:27,Java,Так,Java,,"JavaScript, T-SQL, PL-SQL",Java,,Ні,,Офлайн-курси,4,2,31,Так,Ні
1/8/2020 10:29:29,Pascal/Delphi,Так,Java,,JavaScript,Java,,Ні,,Книги та документацію,5,3,34,Так,Не пам'ятаю
1/8/2020 10:29:29,JavaScript,Так,JavaScript,,TypeScript,TypeScript,JavaScript,Ні,,Книги та документацію,4,4,30,Так,Так
1/8/2020 10:29:30,Java,Так,Java,,JavaScript,Java,,Так,Python,Книги та документацію,1,1,24,Так,Ні
1/8/2020 10:29:33,Pascal/Delphi,Так,PHP,,JavaScript,Go,"JavaScript, PHP, Go",Так,Go,Онлайн-курси,4,3,21,Так,Ні
1/8/2020 10:29:35,Java,Так,Java,,"Python, Unix Shell",Java,Java,Так,JavaScript,Книги та документацію,5,5,27,Так,Не пам'ятаю
1/8/2020 10:29:36,C++,Ні,,"Java, C++",,Java,,Так,Java,Офлайн-курси,,,19,Так,Ні
1/8/2020 10:29:36,Java,Так,Java,,"Python, Unix Shell, PL-SQL, Kotlin, Scala, R",Scala,"Java, Scala",Так,Scala,Книги та документацію,4,4,,Так,Так
1/8/2020 10:29:38,Go,Так,Go,,"Objective-C, Swift",Go,"C#, C++, Swift, Go, Objective-C",Ні,,Книги та документацію,9,2,29,Так,Не пам'ятаю
1/8/2020 10:29:39,Pascal/Delphi,Так,TypeScript,,"JavaScript, TypeScript",TypeScript,"JavaScript, TypeScript",Так,Python,Книги та документацію,2,1,23,Так,Так
1/8/2020 10:29:40,C++,Так,C,,C++,C++,C++,Так,Swift,Офлайн-курси,2,2,20,Так,Не пам'ятаю
1/8/2020 10:29:41,Pascal/Delphi,Так,Python,,PHP,Python,Python,Так,C++,Онлайн-курси,1,1,23,Так,Ні
1/8/2020 10:29:42,C,Так,C++,,Java,Python,,Так,Python,Книги та документацію,6,6,29,Так,Ні
1/8/2020 10:29:45,Java,Так,ColdFusion ,,"JavaScript, Go, Rust",Go,"Go, Rust",Ні,,Книги та документацію,1,1,20,Так,Так
1/8/2020 10:29:47,JavaScript,Так,JavaScript,,JavaScript,JavaScript,JavaScript,Так,TypeScript,Книги та документацію,3,2,21,Так,Ні
1/8/2020 10:29:48,JavaScript,Так,JavaScript,,TypeScript,JavaScript,"JavaScript, TypeScript",Так,Rust,Книги та документацію,2,2,30,Так,Так
1/8/2020 10:29:50,Pascal/Delphi,Так,Ruby,,JavaScript,Ruby,Ruby,Так,JavaScript,Книги та документацію,0,0,30,Так,Ні
1/8/2020 10:29:50,Pascal/Delphi,Так,C,,"Unix Shell, Rust",Java,C,Так,Rust,Книги та документацію,35,28,47,Так,Не пам'ятаю
1/8/2020 10:29:54,JavaScript,Так,JavaScript,,TypeScript,TypeScript,"JavaScript, TypeScript, Ruby",Ні,,Книги та документацію,2,2,23,Так,Ні
1/8/2020 10:29:54,Java,Так,Java,,JavaScript,Java,,Так,JavaScript,Онлайн-курси,6,4,28,Так,Ні
1/8/2020 10:30:04,C,Так,Java,,C++,Java,C++,Так,JavaScript,Книги та документацію,1.5,1,19,Так,Ні
1/8/2020 10:30:04,Pascal/Delphi,Так,TypeScript,,JavaScript,TypeScript,"JavaScript, TypeScript, Dart",Так,Swift,Онлайн-курси,4,1,25,Так,Так
1/8/2020 10:30:09,C++,Так,C++,,C,C++,,Так,Python,Книги та документацію,1,3,18,Так,Ні
1/8/2020 10:30:10,Pascal/Delphi,Так,Python,,"JavaScript, Python, TypeScript, PL-SQL, Go",Python,"JavaScript, Python, C++, TypeScript, Go, C",Так,Go,Книги та документацію,10,7,31,Так,Так
1/8/2020 10:30:11,Swift,Так,Swift,,"Kotlin, Swift, R",Swift,,Ні,JavaScript,Книги та документацію,5,3,25,Так,Ні
1/8/2020 10:30:13,Pascal/Delphi,Так,Python,,Unix Shell,Python,,Ні,,Онлайн-курси,7,3,30,Так,Так
1/8/2020 10:30:15,Basic,Так,JavaScript,,TypeScript,TypeScript,"JavaScript, PHP",Так,Go,Онлайн-курси,21,5,43,Так,Ні
1/8/2020 10:30:16,Pascal/Delphi,Так,C#,,"JavaScript, PL-SQL",C#,"JavaScript, C#, T-SQL",Ні,,Книги та документацію,2,2,20,Так,Ні
1/8/2020 10:30:16,Pascal/Delphi,Так,PHP,,,JavaScript,,Так,JavaScript,Книги та документацію,3,2,28,Так,Так
1/8/2020 10:30:16,Java,Так,Java,,Python,Python,,Ні,Python,Онлайн-курси,1,0.5,32,Так,Ні
1/8/2020 10:30:18,Basic,Так,PL-SQL,,"JavaScript, Java",PL-SQL,,Так,Java,Книги та документацію,25,10,46,Так,Не пам'ятаю
1/8/2020 10:30:19,Pascal/Delphi,Так,JavaScript,,"TypeScript, Go",Python,"Java, JavaScript, C#, TypeScript",Так,Go,Книги та документацію,1,4,21,Так,Ні
1/8/2020 10:30:20,C,Так,PHP,,JavaScript,PHP,PHP,Так,Swift,Онлайн-курси,2,1,24,Так,Так
1/8/2020 10:30:20,Pascal/Delphi,Так,Java,,Java,Java,Java,Так,JavaScript,Книги та документацію,0.5,1,22,Так,Ні
1/8/2020 10:30:23,Swift,Так,Dart,,"Objective-C, Swift",Swift,"Swift, Objective-C",Ні,Kotlin,Книги та документацію,8,4,30,Так,Так
1/8/2020 10:30:26,Pascal/Delphi,Так,JavaScript,,Java,Python,JavaScript,Ні,,Онлайн-курси,2,1,30,Так,Ні
1/8/2020 10:30:26,Pascal/Delphi,Так,Python,,"JavaScript, C++, C, R",Python,"Python, C++",Так,C++,Книги та документацію,1,3,19,Так,Ні
1/8/2020 10:30:31,Pascal/Delphi,Так,C#,,"Python, Java, C++, C#",Python,C#,Так,JavaScript,Онлайн-курси,1,2,21,Так,Не пам'ятаю
1/8/2020 10:30:31,C,Так,Java,,"JavaScript, Python, Unix Shell",Java,Python,Так,Python,Книги та документацію,14,12,42,Так,Не пам'ятаю
1/8/2020 10:30:32,JavaScript,Так,JavaScript,,JavaScript,C++,JavaScript,Так,C++,Онлайн-курси,1,1,27,Так,Ні
1/8/2020 10:30:32,JavaScript,Так,JavaScript,,"TypeScript, Swift",Swift,Swift,Так,Swift,Книги та документацію,3,3,23,Так,Так
1/8/2020 10:30:35,Pascal/Delphi,Так,Python,,"Java, PL-SQL",Java,"Java, Python",Так,Java,Книги та документацію,5,3,39,Так,Так
1/8/2020 10:30:36,Ruby,Так,JavaScript,,"PHP, Ruby",Ruby,"JavaScript, Ruby",Так,TypeScript,Онлайн-курси,4,2,32,Так,Ні
1/8/2020 10:30:37,Pascal/Delphi,Так,Objective-C,,"JavaScript, Python, Unix Shell, C, Swift",Objective-C,"JavaScript, Python, Objective-C",Ні,,Книги та документацію,10,8,32,Так,Не пам'ятаю
1/8/2020 10:30:40,Basic,Так,JavaScript,,"TypeScript, C#",C#,,Так,C#,Книги та документацію,3,2,23,Так,Ні
1/8/2020 10:30:41,Pascal/Delphi,Так,Java,,,Java,,Так,Swift,Книги та документацію,3,3,24,Так,Ні
1/8/2020 10:30:42,PHP,Так,PHP,,"JavaScript, Unix Shell",PHP,PHP,Так,C++,Книги та документацію,2,2,22,Так,Ні
1/8/2020 10:30:43,Pascal/Delphi,Так,C#,,JavaScript,C#,C#,Так,Python,Книги та документацію,2,2,26,Так,Не пам'ятаю
1/8/2020 10:30:44,Pascal/Delphi,Так,PHP,,"JavaScript, Unix Shell",PHP,"JavaScript, PHP",Так,JavaScript,Онлайн-курси,10,10,32,Так,Не пам'ятаю
1/8/2020 10:30:46,Pascal/Delphi,Так,C++,,Python,C++,C++,Так,Python,Книги та документацію,1,5,20,Так,Ні
1/8/2020 10:30:47,Pascal/Delphi,Так,Java,,"JavaScript, TypeScript, R",JavaScript,,Так,Dart,Книги та документацію,4,3,29,Так,Так
1/8/2020 10:30:51,Basic,Так,Python,,"Unix Shell, TypeScript",Go,Go,Так,Go,Онлайн-курси,13,13,34,Так,Так
1/8/2020 10:30:52,Pascal/Delphi,Так,C#,,"JavaScript, TypeScript, T-SQL",C#,"C#, TypeScript, T-SQL",Ні,,Книги та документацію,,2,19,Так,Ні
1/8/2020 10:30:52,C,Так,Java,,"JavaScript, TypeScript, PL-SQL",Java,"Java, JavaScript, C#, TypeScript",Ні,,,2,2,21,Так,Ні
1/8/2020 10:30:53,C++,Так,JavaScript,,TypeScript,TypeScript,,Ні,,Книги та документацію,0.5,0.5,22,Так,Не пам'ятаю
1/8/2020 10:30:54,Java,Так,Kotlin,,"JavaScript, Java, PHP",Kotlin,"Java, JavaScript, PHP, Kotlin",Ні,,Книги та документацію,2,1,27,Так,Ні
1/8/2020 10:30:54,C++,Так,Java,,"Java, Kotlin",Kotlin,"Java, Kotlin",Так,Kotlin,Онлайн-курси,3,2,23,Так,Ні
1/8/2020 10:30:55,Pascal/Delphi,Так,C#,,JavaScript,C#,"JavaScript, C#, Python",Так,F#,Онлайн-курси,5,5,25,Так,Так
1/8/2020 10:30:55,Pascal/Delphi,Так,C#,,"JavaScript, TypeScript",C#,"JavaScript, C#",Ні,,Книги та документацію,8,8,37,Так,Не пам'ятаю
1/8/2020 10:30:56,Basic,Так,JavaScript,,"Python, TypeScript, PHP",JavaScript,"JavaScript, Python",Так,TypeScript,Онлайн-курси,1,1,36,Так,Ні
1/8/2020 10:30:56,Pascal/Delphi,Так,PHP,,JavaScript,PHP,"JavaScript, PHP",Так,Go,Книги та документацію,6,6,24,Так,Так
1/8/2020 10:30:56,Java,Так,Java,,JavaScript,Java,Java,Так,Python,Онлайн-курси,1,1,29,Так,Ні
1/8/2020 10:30:58,Basic,Ні,,"JavaScript, TypeScript",,TypeScript,"JavaScript, TypeScript",Ні,,Книги та документацію,5,5,36,Так,Не пам'ятаю
1/8/2020 10:30:58,C++,Так,JavaScript,,TypeScript,TypeScript,"JavaScript, TypeScript",Ні,,Книги та документацію,2,2,,Так,Ні
1/8/2020 10:30:59,Basic,Так,1C,,C++,Python,1C,Так,Python,Онлайн-курси,20,20,47,Так,Не пам'ятаю
1/8/2020 10:31:03,Pascal/Delphi,Так,C#,,JavaScript,Go,C#,Так,Python,Книги та документацію,1,1,19,Так,Ні
1/8/2020 10:31:03,Java,Так,Java,,Groovy,Python,,Так,Python,Онлайн-курси,9,1,31,Так,Ні
1/8/2020 10:31:03,C++,Так,Java,,"Java, Go",Java,"Java, Go",Ні,Dart,Книги та документацію,0,1,20,Так,Не пам'ятаю
1/8/2020 10:31:03,Java,Так,Kotlin,,Java,Kotlin,Kotlin,Ні,,Онлайн-курси,5,2,28,Так,Так
1/8/2020 10:31:04,Basic,Ні,,"JavaScript, PHP","Python, Unix Shell",PHP,"JavaScript, Python",Так,TypeScript,Книги та документацію,3,2,37,Так,Ні
1/8/2020 10:31:05,C++,Так,PHP,,"JavaScript, Unix Shell",PHP,PHP,Ні,,Книги та документацію,4,4,26,Так,Так
1/8/2020 10:31:05,Pascal/Delphi,Ні,,Python,Unix Shell,Go,"Python, C++, Objective-C",Так,Python,Онлайн-курси,2,1,23,Так,Не пам'ятаю
1/8/2020 10:31:05,C++,Так,C#,,"JavaScript, TypeScript, C#",C#,JavaScript,Так,Swift,Офлайн-курси,1,1,20,Так,Ні
1/8/2020 10:31:06,C,Так,Swift,,Objective-C,Swift,Swift,Ні,,Онлайн-курси,3,3,29,Так,Так
1/8/2020 10:31:08,Swift,Так,Swift,,Objective-C,Swift,,Так,C,Онлайн-курси,0,1,23,Так,Ні
1/8/2020 10:31:14,Pascal/Delphi,Так,Java,,"JavaScript, TypeScript, Java, C#",C#,,Так,Kotlin,Книги та документацію,,,,,
1/8/2020 10:31:14,PHP,Так,Java,,"C++, Scala",Java,,Так,Python,Книги та документацію,2,1,18,Так,Не пам'ятаю
1/8/2020 10:31:14,Pascal/Delphi,Ні,,"JavaScript, C#, T-SQL","TypeScript, PL-SQL",C#,"C#, TypeScript",Ні,,Книги та документацію,4,4,26,Так,Ні
1/8/2020 10:31:15,С#,Так,Python,,"JavaScript, Go",Go,"C#, Python, Go",Так,Go,Книги та документацію,2,2,23,Так,Так
1/8/2020 10:31:16,JavaScript,Так,JavaScript,,"TypeScript, Java",Java,"Java, JavaScript, C#, PHP, TypeScript",Так,Java,Книги та документацію,1,2,21,Так,Не пам'ятаю
1/8/2020 10:31:16,Pascal/Delphi,Так,PHP,,Go,PHP,"JavaScript, PHP, Go",Так,Go,Книги та документацію,5,5,26,Так,Ні
1/8/2020 10:31:17,С#,Так,C#,,"Python, C++, C#, Objective-C, Swift",Python,Python,Так,Python,Офлайн-курси,8,6,29,Так,Не пам'ятаю
1/8/2020 10:31:21,Pascal/Delphi,Ні,,"JavaScript, Ruby",,Ruby,Ruby,Так,JavaScript,Офлайн-курси,1,1,23,Так,Так
1/8/2020 10:31:21,C,Так,PHP,,"JavaScript, Unix Shell",PHP,"JavaScript, PHP",Ні,,Книги та документацію,3,3,22,Так,Так
1/8/2020 10:31:22,Pascal/Delphi,Ні,,"Java, Python",JavaScript,Python,Python,Так,JavaScript,Онлайн-курси,1,1,39,Так,Ні
1/8/2020 10:31:25,Pascal/Delphi,Так,PHP,,JavaScript,C#,"JavaScript, C#, TypeScript",Так,C#,Книги та документацію,0.2,0.2,35,Так,Ні
1/8/2020 10:31:29,C,Так,PHP,,C++,PHP,"PHP, C++",Ні,,Книги та документацію,1,1,19,Так,Не пам'ятаю
1/8/2020 10:31:29,C++,Ні,,"Swift, Objective-C","Python, Unix Shell, C++",Swift,"Python, Swift",Так,Kotlin,Онлайн-курси,3,2,23,Так,Не пам'ятаю
1/8/2020 10:31:30,Basic,Так,Apex,,"JavaScript, C#",C#,"JavaScript, C#",Ні,,Книги та документацію,2,2,31,Так,Так
1/8/2020 10:31:31,C++,Так,C#,,"JavaScript, TypeScript",JavaScript,C#,Так,Go,Онлайн-курси,2,2,23,Так,Не пам'ятаю
1/8/2020 10:31:31,Ruby,Так,Python,,JavaScript,Java,"JavaScript, Python",Ні,Java,Книги та документацію,1,1.5,18,Так,Ні
1/8/2020 10:31:33,PHP,Так,C#,,JavaScript,C#,"JavaScript, C#, PHP",Ні,,Книги та документацію,2,1,22,Так,Так
1/8/2020 10:31:39,C,Ні,,C++,,Python,C#,Так,Python,,,,,Так,Не пам'ятаю
1/8/2020 10:31:39,Java,Ні,,"Java, C#, Kotlin",Java,C#,,Так,TypeScript,Книги та документацію,1.5,1.5,24,Так,Так
1/8/2020 10:31:42,Pascal/Delphi,Так,Python,,JavaScript,Java,"Java, JavaScript, Python",Так,Swift,Книги та документацію,2,2,20,Так,Так
1/8/2020 10:31:44,Basic,Так,TypeScript,,"JavaScript, TypeScript, PHP",TypeScript,"JavaScript, PHP, TypeScript",Так,Swift,Онлайн-курси,20,2,44,Так,Ні
1/8/2020 10:31:44,JavaScript,Так,JavaScript,,"TypeScript, Java, C++",Java,"Java, JavaScript, C#, Python, C++, TypeScript",Так,Kotlin,Книги та документацію,1,2,20,Так,Так
1/8/2020 10:31:45,С#,Так,C#,,JavaScript,C#,C#,Ні,,Онлайн-курси,4,4,24,Так,Так
1/8/2020 10:31:46,Pascal/Delphi,Так,Java,,"Unix Shell, Kotlin",Kotlin,,Так,Kotlin,Книги та документацію,3,3,24,Так,Так
