Timestamp,FirstLanguage,MainLanguage,NowLanguage,Main2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev
1/3/2018 10:23:21,Pascal/Delphi,Да,PHP,,JavaScript,PHP,"Java, JavaScript, PHP",Да,Python,Онлайн курсы,8,8,30,Да,Не помню
1/3/2018 10:23:22,Java,Да,Java,,PHP,Java,,Трудно сказать,,Онлайн курсы,4,4,36,Да,Да
1/3/2018 10:23:30,Ruby,Да,Ruby,,JavaScript,Ruby,Ruby,Да,Python,Онлайн курсы,7,5,,Да,Не помню
1/3/2018 10:23:46,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,C++,Нет,,Только книги и документацию (не прибегая к курсам),10+,10+,34,Да,Да
1/3/2018 10:23:46,Pascal/Delphi,Да,JavaScript,,TypeScript,TypeScript,"JavaScript, TypeScript, Haskel",Трудно сказать,Scala,Только книги и документацию (не прибегая к курсам),5,5,27,Да,Да
1/3/2018 10:23:49,Pascal/Delphi,Да,JavaScript,,"TypeScript, Shell",TypeScript,JavaScript,Да,Clojure,Только книги и документацию (не прибегая к курсам),3,3,25,Да,Да
1/3/2018 10:23:54,Basic,Да,C++,,"Python, C",C++,C++,Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),10+,10+,36,Да,Да
1/3/2018 10:23:56,PHP,Да,PHP,,JavaScript,JavaScript,,,,,,,,,
1/3/2018 10:23:59,Pascal/Delphi,Да,1C,,"C#, T-SQL",C#,,Да,C#,Офлайн курсы,10+,10+,34,Да,Не помню
1/3/2018 10:24:01,Pascal/Delphi,Да,JavaScript,,,JavaScript,,Трудно сказать,C#,Онлайн курсы,,,18,Да,Не помню
1/3/2018 10:24:03,Python,Да,Java,,,,"Java, haskell",,,Онлайн курсы,3,3,48,Да,Нет
1/3/2018 10:24:09,Pascal/Delphi,Да,Java,,JavaScript,Java,"Java, JavaScript, PL/SQL",Трудно сказать,,Онлайн курсы,<1,1,26,Да,Не помню
1/3/2018 10:24:18,C++,Да,JavaScript,,"JavaScript, PHP, Python",PHP,"JavaScript, PHP, Python",Трудно сказать,Java,Офлайн курсы,3,2,28,Да,Да
1/3/2018 10:24:25,Python,Да,Python,,Shell,Python,,Да,JavaScript,Только книги и документацию (не прибегая к курсам),<1,<1,32,Да,Нет
1/3/2018 10:24:25,Basic,Да,C,,"C++, Perl, Shell",C,"C++, C",Да,Go,Только книги и документацию (не прибегая к курсам),10+,5,33,Да,Нет
1/3/2018 10:24:31,Pascal/Delphi,Да,JavaScript,,"PHP, TypeScript",TypeScript,"JavaScript, TypeScript",Трудно сказать,PHP,Только книги и документацию (не прибегая к курсам),1,1,21,Да,Да
1/3/2018 10:24:42,Pascal/Delphi,Да,R,,"Python, Scala",Scala,,Трудно сказать,,Онлайн курсы,3,2,35,Да,Нет
1/3/2018 10:24:46,Basic,Да,C++,,"Python, ActionScript, Shell, Nim",Nim,Nim,Трудно сказать,,Только книги и документацию (не прибегая к курсам),9,2,28,Да,Да
1/3/2018 10:24:54,Pascal/Delphi,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Трудно сказать,Python,Офлайн курсы,4,4,25,Да,Да
1/3/2018 10:25:00,PHP,Да,PHP,,"JavaScript, Python",PHP,"JavaScript, PHP, Python",Да,Java,Только книги и документацию (не прибегая к курсам),4,3,32,Да,Нет
1/3/2018 10:25:08,Pascal/Delphi,Да,Java,,,Java,Java,Трудно сказать,,,1,1,23,Да,Да
1/3/2018 10:25:20,Basic,Да,C#,,Python,C#,C++,Нет,,Только книги и документацию (не прибегая к курсам),10+,4,42,Да,Нет
1/3/2018 10:25:25,C++,Да,C++,,"Java, JavaScript, Python",C++,"Java, Python",Трудно сказать,Python,Только книги и документацию (не прибегая к курсам),1,1,,Да,Нет
1/3/2018 10:25:40,Java,Да,Scala,,,Java,Java,Да,Python,Онлайн курсы,8,8,31,Да,Не помню
1/3/2018 10:26:02,Java,Да,Python,,Java,Python,,Нет,,,4,1,29,Да,Да
1/3/2018 10:26:03,PHP,Да,Ruby,,"JavaScript, PHP, Ruby",JavaScript,PHP,Трудно сказать,,Только книги и документацию (не прибегая к курсам),3,2,24,Да,Да
1/3/2018 10:26:16,Pascal/Delphi,Нет,,"JavaScript, PHP",,JavaScript,,Трудно сказать,elm,Онлайн курсы,1,<1,22,Да,Нет
1/3/2018 10:26:17,Basic,Да,PHP,,JavaScript,PHP,,Да,Go,Онлайн курсы,7,5,28,Да,Не помню
1/3/2018 10:26:17,C,Да,JavaScript,,Ruby,JavaScript,"JavaScript, Ruby",Трудно сказать,Java,Только книги и документацию (не прибегая к курсам),1,1,23,Да,Да
1/3/2018 10:26:19,C++,Да,Java,,"Java, Kotlin",Kotlin,"Java, Python, Scala, R, Kotlin",Да,TypeScript,Только книги и документацию (не прибегая к курсам),2,2,20,Да,Нет
1/3/2018 10:26:40,Basic,Да,Clojure,,"Java, JavaScript, Shell",Clojure,Clojure,Да,Rust,Только книги и документацию (не прибегая к курсам),10+,<1,33,Да,Да
1/3/2018 10:27:00,Pascal/Delphi,Да,Java,,JavaScript,Java,"Java, JavaScript",Трудно сказать,TypeScript,Онлайн курсы,<1,<1,23,Да,Нет
1/3/2018 10:27:03,C++,Нет,,"Java, C#",,Java,,Нет,,Онлайн курсы,4,2,27,Да,Нет
1/3/2018 10:27:06,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,C#,Трудно сказать,Python,Онлайн курсы,3,3,23,Да,Да
1/3/2018 10:27:10,C++,Да,Go,,"JavaScript, PHP, PL/SQL, Shell",Go,"JavaScript, PL/SQL, Go",Да,Python,Только книги и документацию (не прибегая к курсам),5,5,32,Да,Да
1/3/2018 10:27:21,C,Да,JavaScript,,"C#, C++, PL/SQL, T-SQL",C#,,Нет,,Онлайн курсы,10+,3,29,Да,Да
1/3/2018 10:27:21,Pascal/Delphi,Да,C#,,"C#, C++",C++,"C#, Python, C++",Да,Julia,Только книги и документацию (не прибегая к курсам),<1,7,20,Да,Нет
1/3/2018 10:27:38,C,Да,C#,,"JavaScript, T-SQL",C#,C#,Да,Go,Только книги и документацию (не прибегая к курсам),1,1,19,Да,Нет
1/3/2018 10:27:40,Basic,Да,Java,,JavaScript,Java,"Java, JavaScript, TypeScript",Трудно сказать,C#,Только книги и документацию (не прибегая к курсам),3,3,26,Да,Да
1/3/2018 10:28:01,JavaScript,Да,PHP,,PHP,JavaScript,,Трудно сказать,,Онлайн курсы,1,,39,Да,Нет
1/3/2018 10:28:01,C++,Да,1C,,,Python,,Да,Python,Онлайн курсы,2,2,23,Да,Нет
1/3/2018 10:28:01,Python,Да,Go,,"Python, Shell",Scala,,Да,Scala,Офлайн курсы,4,1,27,Да,Не помню
1/3/2018 10:28:08,Pascal/Delphi,Да,C#,,"Java, JavaScript, TypeScript",C#,C#,Да,Java,Только книги и документацию (не прибегая к курсам),2,2,22,Да,Не помню
1/3/2018 10:28:11,Pascal/Delphi,Да,Python,,JavaScript,JavaScript,"JavaScript, Python, Pascal/Delphi",Да,Rust,Только книги и документацию (не прибегая к курсам),1,1,18,Да,Нет
1/3/2018 10:28:25,C,Да,JavaScript,,"Python, TypeScript",TypeScript,"JavaScript, PHP",Да,Swift,Онлайн курсы,10+,6,29,Да,Да
1/3/2018 10:28:26,Pascal/Delphi,Да,Java,,"Python, Kotlin, Shell",Java,"Java, JavaScript, Python, Kotlin",Да,Kotlin,Только книги и документацию (не прибегая к курсам),10+,5,28,Да,Да
1/3/2018 10:28:26,Pascal/Delphi,Нет,,"Python, Go",JavaScript,Python,,Нет,,Только книги и документацию (не прибегая к курсам),5,5,27,Да,Не помню
1/3/2018 10:28:50,Basic,Да,C#,,"JavaScript, PHP, 1C, T-SQL",C#,"C#, PHP, T-SQL",Да,JavaScript,Только книги и документацию (не прибегая к курсам),10+,8,37,Да,Нет
1/3/2018 10:28:50,Java,Да,Java,,"JavaScript, TypeScript",Java,"Java, TypeScript",Трудно сказать,Groovy,Только книги и документацию (не прибегая к курсам),2,2,25,Да,Да
1/3/2018 10:29:01,PHP,Да,PHP,,JavaScript,PHP,JavaScript,Нет,,Офлайн курсы,5,5,29,Да,Не помню
1/3/2018 10:29:06,PHP,Да,JavaScript,,"Python, Clojure",Go,"JavaScript, Clojure",Да,Go,Офлайн курсы,3,2,28,Да,Нет
1/3/2018 10:29:20,Basic,Нет,,"JavaScript, PHP, TypeScript","JavaScript, TypeScript",PHP,"JavaScript, PHP",Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,10+,34,Да,Да
1/3/2018 10:29:28,ASM,Да,Java,,"Python, Scala",Kotlin,Java,Да,Scala,Только книги и документацию (не прибегая к курсам),10+,10+,42,Да,Нет
1/3/2018 10:29:36,Basic,Да,Python,,JavaScript,JavaScript,Python,Да,Java,Только книги и документацию (не прибегая к курсам),1,1,26,Да,Не помню
1/3/2018 10:29:39,Basic,Да,C#,,"JavaScript, C++, T-SQL, TypeScript",C#,,Трудно сказать,R,Онлайн курсы,10+,10+,35,Да,Да
1/3/2018 10:29:59,Pascal/Delphi,Да,Python,,JavaScript,Python,Python,Трудно сказать,Kotlin,Только книги и документацию (не прибегая к курсам),3,2,18,Да,Нет
1/3/2018 10:30:02,Pascal/Delphi,Да,Java,,"JavaScript, Python, Ruby",Java,"Java, Ruby",Да,Kotlin,Только книги и документацию (не прибегая к курсам),10+,10+,34,Да,Да
1/3/2018 10:30:04,C,Да,Go,,"Java, JavaScript, Python, Shell",Java,JavaScript,Нет,,Только книги и документацию (не прибегая к курсам),5,<1,24,Да,Да
1/3/2018 10:30:17,Pascal/Delphi,Да,Python,,JavaScript,Python,JavaScript,Да,TypeScript,Онлайн курсы,<1,<1,38,Да,Нет
1/3/2018 10:30:32,Basic,Нет,,"Java, JavaScript, C#, Python, C++","Objective-C, C, PL/SQL, T-SQL, Shell",Java,,Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,5,39,Да,Не помню
1/3/2018 10:30:33,Pascal/Delphi,Да,PHP,,"JavaScript, T-SQL",PHP,"JavaScript, PHP",Трудно сказать,,Только книги и документацию (не прибегая к курсам),3,3,23,Да,Нет
1/3/2018 10:30:43,Basic,Да,C#,,"Java, Go, F#",C#,C#,Да,Erlang,Только книги и документацию (не прибегая к курсам),10+,10+,39,Да,Да
1/3/2018 10:30:43,Java,Да,C/AL,,T-SQL,AL,,Да,T-SQL,Только книги и документацию (не прибегая к курсам),<1,<1,20,Да,Нет
1/3/2018 10:30:47,Java,Да,Java,,Java,Java,Java,Нет,Java,Онлайн курсы,2,<1,26,Да,Нет
1/3/2018 10:30:48,Pascal/Delphi,Да,Java,,"JavaScript, Scala, ActionScript",Java,"Java, JavaScript",Нет,,Только книги и документацию (не прибегая к курсам),3,3,24,Да,Да
1/3/2018 10:30:58,Pascal/Delphi,Да,R,,"Python, PL/SQL, T-SQL",Python,Python,Да,Python,Онлайн курсы,1,1,28,Да,Не помню
1/3/2018 10:31:01,C#,Да,Java,,"Java, C#",Java,"Java, C#",Да,Kotlin,Онлайн курсы,1,1,23,Да,Нет
1/3/2018 10:31:05,Pascal/Delphi,Да,PHP,,"Java, JavaScript",PHP,"JavaScript, PHP",Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,3,34,Да,Нет
1/3/2018 10:31:16,Pascal/Delphi,Да,Ruby,,"JavaScript, Perl, Clojure, Shell",Ruby,"Ruby, Perl, Clojure",Нет,,Только книги и документацию (не прибегая к курсам),10+,8,38,Нет,Да
1/3/2018 10:31:31,Basic,Да,Java,,Groovy,Java,"Java, Scala",Трудно сказать,,Онлайн курсы,9,7,27,Да,Да
1/3/2018 10:31:37,Ruby,Да,Ruby,,JavaScript,Ruby,"C#, Ruby",Нет,,Только книги и документацию (не прибегая к курсам),2,<1,24,Да,Нет
1/3/2018 10:31:42,Java,Да,Swift,,Objective-C,Swift,Swift,Нет,,Только книги и документацию (не прибегая к курсам),2,1,23,Да,Не помню
1/3/2018 10:31:45,Pascal/Delphi,Да,C#,,T-SQL,C#,"C#, T-SQL",Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),<1,<1,21,Да,Да
1/3/2018 10:31:46,Pascal/Delphi,Да,PHP,,,PHP,"JavaScript, Go",Нет,,Онлайн курсы,,,29,Да,Да
1/3/2018 10:31:47,Java,Да,Java,,JavaScript,Java,,Трудно сказать,Python,Только книги и документацию (не прибегая к курсам),2,2,19,Да,Не помню
1/3/2018 10:31:50,Basic,Нет,,"Java, PHP, Pascal/Delphi","JavaScript, Shell",Java,"Java, Pascal/Delphi",Трудно сказать,Python,Онлайн курсы,10+,5,33,Да,Не помню
1/3/2018 10:31:51,Basic,Да,SQL,,Shell,Java,Pascal/Delphi,Нет,Python,Онлайн курсы,<1,10+,39,Да,Нет
1/3/2018 10:32:05,Pascal/Delphi,Да,JavaScript,,TypeScript,JavaScript,JavaScript,Трудно сказать,,Онлайн курсы,2,2,30,Да,Да
1/3/2018 10:32:07,Pascal/Delphi,Да,C#,,Java,C#,C#,Да,Python,Офлайн курсы,5,5,30,Да,Не помню
1/3/2018 10:32:22,C,Да,Java,,Scala,Java,Scala,Да,Kotlin,Онлайн курсы,3,2,27,Да,Нет
1/3/2018 10:32:34,Pascal/Delphi,Нет,,"C++, C, PL/SQL, T-SQL","JavaScript, C#",C#,"C#, T-SQL",Да,C#,Только книги и документацию (не прибегая к курсам),8,7,28,Да,Нет
1/3/2018 10:32:45,C,Да,Java,,"Python, Shell",,"Java, JavaScript",Да,Scala,Только книги и документацию (не прибегая к курсам),10+,9,33,Нет,Да
1/3/2018 10:32:56,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",,C#,Да,TypeScript,Онлайн курсы,,8,29,Да,Да
1/3/2018 10:32:57,Pascal/Delphi,Да,Java,,"1C, Groovy",Java,,Да,Scala,Только книги и документацию (не прибегая к курсам),8,8,32,Да,Да
1/3/2018 10:32:58,Basic,Да,C#,,"JavaScript, T-SQL, TypeScript",C#,"JavaScript, C#, T-SQL",Трудно сказать,F#,Онлайн курсы,10+,10+,43,Да,Не помню
1/3/2018 10:32:59,PHP,Да,PHP,,JavaScript,PHP,PHP,Да,Ruby,Офлайн курсы,3,2,30,Да,Да
1/3/2018 10:32:59,Pascal/Delphi,Да,C#,,JavaScript,JavaScript,,Да,TypeScript,Только книги и документацию (не прибегая к курсам),<1,<1,22,Да,Нет
1/3/2018 10:33:10,Ruby,Нет,,"Python, C++, Ruby, C",,,Python,Да,Java,Онлайн курсы,<1,<1,18,Да,Нет
1/3/2018 10:33:12,Pascal/Delphi,Нет,,"Java, JavaScript, TypeScript",JavaScript,,"Java, JavaScript",Да,C#,Онлайн курсы,5,5,30,Да,Да
1/3/2018 10:33:16,Pascal/Delphi,Да,C++,,"C#, QML",C#,"C#, C++",Да,Go,Только книги и документацию (не прибегая к курсам),10+,10+,35,Нет,Да
1/3/2018 10:33:19,Pascal/Delphi,Да,Java,,"JavaScript, PL/SQL, TypeScript",Scala,"JavaScript, Scala, Go, Rust",Нет,,Онлайн курсы,4,4,26,Да,Не помню
1/3/2018 10:33:28,Pascal/Delphi,Да,Objective-C,,JavaScript,Swift,,Да,Swift,Только книги и документацию (не прибегая к курсам),7,7,28,Да,Да
1/3/2018 10:33:32,PHP,Да,Clojure,,"Java, JavaScript, Python, Clojure",Clojure,Python,Нет,,Только книги и документацию (не прибегая к курсам),5,3,26,Да,Не помню
1/3/2018 10:33:36,Ruby,Да,Ruby,,"Java, JavaScript, Python",Ruby,Ruby,Да,Python,Только книги и документацию (не прибегая к курсам),6,1,32,Да,Нет
1/3/2018 10:33:37,Java,Да,Java,,JavaScript,Java,"Java, JavaScript",Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),<1,<1,23,Да,Нет
