"","Timestamp","FirstLanguage","MainLanguage","NowLanguage","Main2","AdditionalLanguages1","NextLanguage","PetProjectsLanguages","Learn","LearnLanguage","LearnWay","ExperienceInProgrammingYears","ExperienceInLanguageYears","AgeYears","InUA","InPrev","ExperienceInProgramming","ExperienceInLanguage","Age"
"136","1/2/2019 10:27:33","Pascal/Delphi","Так/Да","TypeScript","","JavaScript, TypeScript","TypeScript","JavaScript","Ні / Нет","none","",11,4,32,"Так /  Да","Так  / Да",NA,"4",32
"137","1/2/2019 10:27:33","Fortran","Так/Да","Python","","C++","Python","Python","Ні / Нет","none","",25,3,50,"Так /  Да","Ні / Нет",NA,"3",50
"138","1/2/2019 10:27:37","Java","Так/Да","Groovy","","","Groovy","Java","Ні / Нет","none","Офлайн-курси // Офлайн-курсы",2,1,25,"Так /  Да","Так  / Да","2","1",25
"139","1/2/2019 10:27:42","Pascal/Delphi","Так/Да","Go","","Ruby","Go","Ruby, Go, Rust","Так / Да","Haskell","Книги та документацію // Книги и документацию",5,2,26,"Так /  Да","Не пам'ятаю /  Не помню","5","2",26
"140","1/2/2019 10:27:45","Pascal/Delphi","Так/Да","Ruby","","JavaScript, Shell, Go","Go","Ruby","Ні / Нет","none","Книги та документацію // Книги и документацию",7,7,30,"Так /  Да","Не пам'ятаю /  Не помню","7","7",30
"141","1/2/2019 10:27:54","Pascal/Delphi","Так/Да","PHP","","JavaScript","Python","Python","Так / Да","Go","Книги та документацію // Книги и документацию",5,5,34,"Так /  Да","Ні / Нет","5","5",34
"142","1/2/2019 10:27:59","Pascal/Delphi","Так/Да","PHP","","Python","Python","Python","Так / Да","Python","",3,3,30,"Так /  Да","Ні / Нет","3","3",30
"143","1/2/2019 10:28:18","C","Так/Да","Python","","JavaScript, TypeScript, PL-SQL","Python","JavaScript, Python","Так / Да","Go","Книги та документацію // Книги и документацию",3,2,22,"Ні / Нет","Так  / Да","3","2",22
"144","1/2/2019 10:28:23","Pascal/Delphi","Так/Да","C#","","JavaScript, PL-SQL, T-SQL","C#","JavaScript, C#","Так / Да","TypeScript","Книги та документацію // Книги и документацию",17,10,36,"Так /  Да","Так  / Да",NA,NA,36
"145","1/2/2019 10:28:28","C++","Так/Да","C++","","Java, Go","Java","Java, C++","Так / Да","Java","Книги та документацію // Книги и документацию",6,6,27,"Так /  Да","Ні / Нет","6","6",27
"147","1/2/2019 10:28:42","Pascal/Delphi","Так/Да","C++","","Shell, Java, C","Java","C++, C","Так / Да","Rust","Книги та документацію // Книги и документацию",3,3,26,"Так /  Да","Не пам'ятаю /  Не помню","3","3",26
"148","1/2/2019 10:28:44","C","Так/Да","JavaScript","","Java, TypeScript, Objective-C","JavaScript","JavaScript","Так / Да","Java","Книги та документацію // Книги и документацию",1,1,22,"Так /  Да","Не пам'ятаю /  Не помню","1","1",22
"149","1/2/2019 10:28:45","C++","Так/Да","PHP","","JavaScript, Shell","PHP","JavaScript, PHP","Так / Да","Rust","Книги та документацію // Книги и документацию",6,6,27,"Так /  Да","Так  / Да","6","6",27
"150","1/2/2019 10:29:00","Pascal/Delphi","Так/Да","Java","","Groovy","Java","Scala","Так / Да","Haskell","Книги та документацію // Книги и документацию",20,4,41,"Ні / Нет","Не пам'ятаю /  Не помню",NA,"4",41
"151","1/2/2019 10:29:07","Basic","Так/Да","JavaScript","","Shell, PL-SQL, T-SQL","Java","JavaScript","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",3,1,25,"Так /  Да","Так  / Да","3","1",25
"152","1/2/2019 10:29:13","Pascal/Delphi","Так/Да","Go","","JavaScript","Go","","Так / Да","PHP","Книги та документацію // Книги и документацию",1,1,22,"Так /  Да","Не пам'ятаю /  Не помню","1","1",22
"153","1/2/2019 10:29:24","Basic","Так/Да","Swift","","Kotlin","Swift","Swift","","none","Онлайн-курси // Онлайн-курсы",6,2,47,"Так /  Да","Не пам'ятаю /  Не помню","6","2",47
"154","1/2/2019 10:29:32","C#","Так/Да","C#","","JavaScript, C#, T-SQL","C#","C#","Так / Да","JavaScript","Онлайн-курси // Онлайн-курсы",1,1,24,"Так /  Да","Ні / Нет","1","1",24
"155","1/2/2019 10:29:38","Basic","Так/Да","C#","","JavaScript","C#","C#","Так / Да","JavaScript","Книги та документацію // Книги и документацию",10,10,39,"Так /  Да","Так  / Да",NA,NA,39
"156","1/2/2019 10:29:38","C++","Так/Да","TypeScript","","JavaScript","TypeScript","JavaScript","Так / Да","none","Книги та документацію // Книги и документацию",0.3,0.3,19,"Так /  Да","Ні / Нет",NA,NA,19
"157","1/2/2019 10:29:46","Pascal/Delphi","Так/Да","Java","","JavaScript, Python, Go","Java","JavaScript","Ні / Нет","Julia","Онлайн-курси // Онлайн-курсы",3,1,33,"Так /  Да","Ні / Нет","3","1",33
"159","1/2/2019 10:29:49","C#","Так/Да","JavaScript","","JavaScript, Go, TypeScript, PL-SQL","Go","JavaScript, Go, TypeScript","Так / Да","Go","Книги та документацію // Книги и документацию",5,5,30,"Так /  Да","Так  / Да","5","5",30
"160","1/2/2019 10:29:51","Pascal/Delphi","Так/Да","TypeScript","","JavaScript","TypeScript","","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",5,5,30,"Так /  Да","Так  / Да","5","5",30
"161","1/2/2019 10:29:53","Pascal/Delphi","Так/Да","C#","","JavaScript, T-SQL","C#","C#","Так / Да","Go","Книги та документацію // Книги и документацию",12,12,32,"Ні / Нет","Не пам'ятаю /  Не помню",NA,NA,32
"162","1/2/2019 10:30:06","Java","Так/Да","Java","","Python","Java","Java, JavaScript, Scala","Так / Да","Scala","Книги та документацію // Книги и документацию",3,3,32,"Ні / Нет","","3","3",32
"165","1/2/2019 10:30:11","Basic","Так/Да","TypeScript","","JavaScript, Shell","TypeScript","","Так / Да","Go","Книги та документацію // Книги и документацию",10,3,36,"Так /  Да","Так  / Да",NA,"3",36
"166","1/2/2019 10:30:11","Pascal/Delphi","Так/Да","TypeScript","","JavaScript","TypeScript","JavaScript","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",6,2,25,"Так /  Да","Ні / Нет","6","2",25
"167","1/2/2019 10:30:13","Pascal/Delphi","Так/Да","Java","","Go, Elixir","Java","Java","Так / Да","Go","Книги та документацію // Книги и документацию",NA,NA,NA,"","Ні / Нет",NA,NA,NA
"168","1/2/2019 10:30:15","C","Так/Да","Scala","","Java, Go","Scala","Haskell","Так / Да","OCaml","Книги та документацію // Книги и документацию",9,2,30,"Так /  Да","Так  / Да","9","2",30
"169","1/2/2019 10:30:15","Java","Так/Да","TypeScript","","JavaScript, Java","TypeScript","","Так / Да","JavaScript","Офлайн-курси // Офлайн-курсы",5,1,41,"Так /  Да","Так  / Да","5","1",41
"170","1/2/2019 10:30:20","Java","Так/Да","Java","","JavaScript, Shell, PL-SQL","Python","","Так / Да","Python","Книги та документацію // Книги и документацию",7,7,30,"Так /  Да","Так  / Да","7","7",30
"171","1/2/2019 10:30:30","Pascal/Delphi","Так/Да","Python","","C++, Pascal/Delphi","C++","Python","","none","Онлайн-курси // Онлайн-курсы",2,1,16,"Так /  Да","Ні / Нет","2","1",16
"172","1/2/2019 10:30:34","Basic","Так/Да","PHP","","JavaScript, Shell, Python, C","PHP","PHP","Так / Да","Nim","Книги та документацію // Книги и документацию",20,19,38,"Так /  Да","Так  / Да",NA,NA,38
"174","1/2/2019 10:30:56","1C","Так/Да","C#","","JavaScript","C#","TypeScript","Так / Да","TypeScript","Книги та документацію // Книги и документацию",6,3,30,"Так /  Да","Так  / Да","6","3",30
"175","1/2/2019 10:31:00","Basic","Так/Да","Java","","JavaScript, Java, C#, Pascal/Delphi","C#","Pascal/Delphi","Так / Да","JavaScript","Книги та документацію // Книги и документацию",18,4,42,"Так /  Да","Ні / Нет",NA,"4",42
"176","1/2/2019 10:31:28","JavaScript","Так/Да","JavaScript","","PHP","JavaScript","","Ні / Нет","none","Книги та документацію // Книги и документацию",2,2,27,"Так /  Да","Не пам'ятаю /  Не помню","2","2",27
"177","1/2/2019 10:31:34","C++","Так/Да","JavaScript","","Python","JavaScript","","Так / Да","Rust","Книги та документацію // Книги и документацию",NA,1,21,"Так /  Да","Ні / Нет",NA,"1",21
"178","1/2/2019 10:31:38","Pascal/Delphi","Так/Да","Ruby","","JavaScript, R","JavaScript","JavaScript, Ruby, TypeScript","","none","Онлайн-курси // Онлайн-курсы",13,3,33,"Ні / Нет","Ні / Нет",NA,"3",33
"179","1/2/2019 10:31:38","Pascal/Delphi","Так/Да","PHP","","JavaScript","PHP","PHP","Так / Да","JavaScript","Книги та документацію // Книги и документацию",3,4,25,"Так /  Да","Ні / Нет","3","4",25
"180","1/2/2019 10:31:38","Java","Так/Да","Kotlin","","","Kotlin","Java, Kotlin","Ні / Нет","none","Книги та документацію // Книги и документацию",3,1,32,"Так /  Да","Не пам'ятаю /  Не помню","3","1",32
"181","1/2/2019 10:31:38","Pascal/Delphi","Так/Да","Python","","JavaScript","R","Python","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",5,4,27,"Так /  Да","Не пам'ятаю /  Не помню","5","4",27
"182","1/2/2019 10:31:38","Pascal/Delphi","Так/Да","C","","C++, xml","C++","Python, C++","Ні / Нет","none","Книги та документацію // Книги и документацию",5,2,27,"Ні / Нет","Ні / Нет","5","2",27
"183","1/2/2019 10:31:41","Pascal/Delphi","Так/Да","Java","","JavaScript, TypeScript","Java","Java, TypeScript","Ні / Нет","none","",7,5,29,"Так /  Да","Не пам'ятаю /  Не помню","7","5",29
"184","1/2/2019 10:31:51","PHP","Так/Да","Ruby","","JavaScript","Ruby","","Ні / Нет","none","",4,3,31,"Так /  Да","Не пам'ятаю /  Не помню","4","3",31
"185","1/2/2019 10:31:51","Pascal/Delphi","Так/Да","JavaScript","","JavaScript, Shell, PHP, TypeScript","JavaScript","JavaScript, PHP, TypeScript","Так / Да","Python","Онлайн-курси // Онлайн-курсы",4,4,37,"Так /  Да","Ні / Нет","4","4",37
"186","1/2/2019 10:32:11","Objective-C","Так/Да","Swift","","Objective-C","Swift","Swift, Objective-C","","none","Книги та документацію // Книги и документацию",2,1,27,"Так /  Да","Ні / Нет","2","1",27
"187","1/2/2019 10:32:26","Basic","Так/Да","PHP","","JavaScript","Go","","Так / Да","Go","Онлайн-курси // Онлайн-курсы",7,6,27,"Так /  Да","Ні / Нет","7","6",27
"190","1/2/2019 10:32:55","Basic","Так/Да","C#","","JavaScript, TypeScript","C#","JavaScript, C#, TypeScript, T-SQL","Так / Да","Python","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"Так /  Да","Так  / Да",NA,NA,NA
"191","1/2/2019 10:32:58","C#","Так/Да","TypeScript","","JavaScript, Go","TypeScript","C#, TypeScript","Так / Да","Go","Книги та документацію // Книги и документацию",4.5,4,26,"Так /  Да","Не пам'ятаю /  Не помню",NA,"4",26
"192","1/2/2019 10:33:00","C++","Так/Да","C++","","Shell, Python","Rust","C++","Так / Да","Rust","Книги та документацію // Книги и документацию",2,2,21,"Так /  Да","Так  / Да","2","2",21
"193","1/2/2019 10:33:14","Pascal/Delphi","Так/Да","JavaScript","","C#","TypeScript","JavaScript, TypeScript","Так / Да","TypeScript","Онлайн-курси // Онлайн-курсы",1.3,1.3,21,"Так /  Да","Ні / Нет",NA,NA,21
"194","1/2/2019 10:33:15","Pascal/Delphi","Так/Да","C++","","Shell, Python, SQL","C++","","Так / Да","Scala","Книги та документацію // Книги и документацию",5.5,3,27,"Ні / Нет","Так  / Да",NA,"3",27
"195","1/2/2019 10:33:32","JavaScript","Так/Да","TypeScript","","JavaScript, PHP, TypeScript","TypeScript","","Ні / Нет","none","",3,2,29,"Так /  Да","Так  / Да","3","2",29
"196","1/2/2019 10:33:33","Pascal/Delphi","Так/Да","PHP","","JavaScript","PHP","JavaScript, PHP, Python","Так / Да","Python","Книги та документацію // Книги и документацию",7,7,30,"Так /  Да","Так  / Да","7","7",30
"197","1/2/2019 10:33:33","Pascal/Delphi","Так/Да","PHP","","JavaScript","Python","","Ні / Нет","none","",2,3,22,"Так /  Да","Так  / Да","2","3",22
"198","1/2/2019 10:33:36","Pascal/Delphi","Так/Да","Scala","","Shell, Java","Scala","Java, Python, C++, Scala, Groovy","Так / Да","Kotlin","Онлайн-курси // Онлайн-курсы",0.5,0.5,19,"Так /  Да","Не пам'ятаю /  Не помню",NA,NA,19
"199","1/2/2019 10:33:44","Java","Так/Да","C#","","JavaScript, Java, Scala","C#","Java, C#","Так / Да","JavaScript","Книги та документацію // Книги и документацию",4,3,35,"Так /  Да","Не пам'ятаю /  Не помню","4","3",35
